UT                                 UT      BX_FGS-D      BY_FGS-D      BZ_FGS-D
                                             (@_1_)        (@_2_)        (@_3_)
dd-mm-yyyy hh:mm:ss.ms            sec        nT_GSE        nT_GSE        nT_GSE
03-12-2007 09:45:27.518   1.19659E+09       6.01658      -2.27195       6.97481
03-12-2007 09:45:30.523   1.19659E+09       5.43672     -0.535186       7.49445
03-12-2007 09:45:33.527   1.19659E+09       1.31007       3.98774       2.10077
03-12-2007 09:45:36.532   1.19659E+09      -2.06880       3.24049     -0.413326
03-12-2007 09:45:39.537   1.19659E+09       2.29136       4.52462     -0.871717
03-12-2007 09:45:42.542   1.19659E+09       4.41022      -4.66522       2.42708
03-12-2007 09:45:45.547   1.19659E+09       6.61924      -5.60557       1.83914
03-12-2007 09:45:48.551   1.19659E+09       8.70051      -5.68183      0.695071
03-12-2007 09:45:51.556   1.19659E+09       8.55176      -5.69019       3.05435
03-12-2007 09:45:54.561   1.19659E+09       8.98577      -5.18727       3.88913
03-12-2007 09:45:57.566   1.19659E+09       4.53315       4.88159     -0.324574
03-12-2007 09:46:00.570   1.19659E+09      0.199296       4.37005      -5.11802
03-12-2007 09:46:03.575   1.19659E+09      -3.30789       2.23160      -3.78450
03-12-2007 09:46:06.580   1.19659E+09     0.0869803       4.14677      -5.04512
03-12-2007 09:46:09.585   1.19659E+09     -0.598879       3.79844      -7.52539
03-12-2007 09:46:12.589   1.19659E+09       3.45281       4.14796      -8.21267
03-12-2007 09:46:15.594   1.19659E+09       8.83782      -1.77582      -2.41068
03-12-2007 09:46:18.599   1.19659E+09       10.9365      -1.52067      -4.19127
03-12-2007 09:46:21.604   1.19659E+09       9.82490       3.83426      -4.74817
03-12-2007 09:46:24.609   1.19659E+09       11.2010       4.25729       1.15308
03-12-2007 09:46:27.613   1.19659E+09       12.0587      0.636142     -0.294832
03-12-2007 09:46:30.618   1.19659E+09       11.0372      -1.99480      -1.31285
03-12-2007 09:46:33.623   1.19659E+09       9.68348      -3.07589     0.0799012
03-12-2007 09:46:36.628   1.19659E+09       10.5057      -5.40469     -0.300673
03-12-2007 09:46:39.632   1.19659E+09       5.72563      -3.45940     -0.221598
03-12-2007 09:46:42.637   1.19659E+09       6.31099      -5.43902     -0.178334
03-12-2007 09:46:45.642   1.19659E+09       4.79085      -3.09832       1.01143
03-12-2007 09:46:48.647   1.19659E+09       5.33252      -6.02583       2.29470
03-12-2007 09:46:51.651   1.19659E+09       5.11200      -3.08005       1.53295
03-12-2007 09:46:54.656   1.19659E+09       2.67640      -1.38920       2.35700
03-12-2007 09:46:57.661   1.19659E+09       1.74858       2.08592      0.237933
03-12-2007 09:47:00.666   1.19659E+09       3.42926       7.79036      -3.73028
03-12-2007 09:47:03.671   1.19659E+09       5.67794       5.25116      0.728973
03-12-2007 09:47:06.675   1.19659E+09       8.33573       2.15647      -2.35078
03-12-2007 09:47:09.680   1.19659E+09       8.24931       3.12260      -4.69445
03-12-2007 09:47:12.685   1.19659E+09       4.00304       2.87961      -6.97485
03-12-2007 09:47:15.690   1.19659E+09      0.543914    0.00551043      -6.89355
03-12-2007 09:47:18.694   1.19659E+09      0.695659      0.722119      -7.01170
03-12-2007 09:47:21.699   1.19659E+09       1.00405     -0.333074      -8.64493
03-12-2007 09:47:24.704   1.19659E+09       1.70638      -3.06901      -8.08369
03-12-2007 09:47:27.709   1.19659E+09       3.06407      -3.41699      -8.20984
03-12-2007 09:47:30.713   1.19659E+09       2.01883      -4.07846      -8.22920
03-12-2007 09:47:33.718   1.19659E+09       4.76515      -1.33155      -7.71048
03-12-2007 09:47:36.723   1.19659E+09       4.87151      -1.48300      -10.4433
03-12-2007 09:47:39.728   1.19659E+09       5.11734     -0.465577      -9.46295
03-12-2007 09:47:42.733   1.19659E+09       3.28606      -1.19263      -7.05496
03-12-2007 09:47:45.737   1.19659E+09       3.73618      -3.98741      -7.85711
03-12-2007 09:47:48.742   1.19659E+09       9.97500      -3.66030      -1.85743
03-12-2007 09:47:51.747   1.19659E+09       8.85612      -3.23187      -4.29828
03-12-2007 09:47:54.752   1.19659E+09       9.43069      -3.58345      -3.95774
03-12-2007 09:47:57.756   1.19659E+09       8.71051      -2.69816      -3.13355
03-12-2007 09:48:00.761   1.19659E+09       4.93471      -3.35085      -3.31236
03-12-2007 09:48:03.766   1.19659E+09     -0.139961      -3.68323      -5.56970
03-12-2007 09:48:06.771   1.19659E+09       4.33776     -0.874921      -1.96446
03-12-2007 09:48:09.776   1.19659E+09       4.00527       2.17077       3.25529
03-12-2007 09:48:12.780   1.19659E+09       5.18850      -2.55394       2.98734
03-12-2007 09:48:15.785   1.19659E+09       4.79060      -4.15757      0.661483
03-12-2007 09:48:18.790   1.19659E+09       4.89172      -5.38509      0.256387
03-12-2007 09:48:21.795   1.19659E+09       5.77736      -4.25582      -3.40580
03-12-2007 09:48:24.799   1.19659E+09       7.26246      -1.04002      -1.19229
03-12-2007 09:48:27.804   1.19659E+09       6.92062      0.188283      -1.03873
03-12-2007 09:48:30.809   1.19659E+09       5.50177     -0.720985    -0.0271372
03-12-2007 09:48:33.814   1.19659E+09       5.04926      -2.56798      -1.72635
03-12-2007 09:48:36.818   1.19659E+09       5.30122      -3.06630      -4.21537
03-12-2007 09:48:39.823   1.19659E+09       6.87921       3.49859      -7.17417
03-12-2007 09:48:42.828   1.19659E+09       5.58776      0.376544      -3.00096
03-12-2007 09:48:45.833   1.19659E+09       5.07588       1.19299      -1.73339
03-12-2007 09:48:48.838   1.19659E+09       2.79289       1.97655      0.579103
03-12-2007 09:48:51.842   1.19659E+09       6.31719       1.64193      -3.13017
03-12-2007 09:48:54.847   1.19659E+09       5.91074      0.248488      -2.56809
03-12-2007 09:48:57.852   1.19659E+09       5.27130       2.22749     -0.439245
03-12-2007 09:49:00.857   1.19659E+09       3.83975      0.908829      -1.04616
03-12-2007 09:49:03.861   1.19659E+09       1.53663       2.14114       2.49576
03-12-2007 09:49:06.866   1.19659E+09      -1.38934      -1.65995     -0.701045
03-12-2007 09:49:09.871   1.19659E+09      0.271614      -1.35181       3.59703
03-12-2007 09:49:12.876   1.19659E+09       1.93398       6.28004      -3.56042
03-12-2007 09:49:15.880   1.19659E+09       2.44508       7.40337      -5.71841
03-12-2007 09:49:18.885   1.19659E+09       2.75096       8.11211      -5.38635
03-12-2007 09:49:21.890   1.19659E+09       4.51115       6.44782      -3.77778
03-12-2007 09:49:24.895   1.19659E+09       5.68754       4.84912    -0.0724283
03-12-2007 09:49:27.900   1.19659E+09       2.61542       2.26887      -3.84875
03-12-2007 09:49:30.904   1.19659E+09    -0.0734265       3.16408      -6.16754
03-12-2007 09:49:33.909   1.19659E+09      -2.90541       1.02749      -4.98105
03-12-2007 09:49:36.914   1.19659E+09      -5.66037      -3.98681      -1.03367
03-12-2007 09:49:39.919   1.19659E+09      -5.67914      -1.97905      0.911424
03-12-2007 09:49:42.923   1.19659E+09      -5.17148     -0.602531      0.623047
03-12-2007 09:49:45.928   1.19659E+09      -6.30903  -0.000190968      -1.63555
03-12-2007 09:49:48.933   1.19659E+09      -5.71575     -0.124084     -0.399210
03-12-2007 09:49:51.938   1.19659E+09      -4.19237     -0.329706       1.26537
03-12-2007 09:49:54.942   1.19659E+09       5.29226       4.52729      -4.39232
03-12-2007 09:49:57.947   1.19659E+09       3.70114       4.53889      -6.35200
03-12-2007 09:50:00.952   1.19659E+09       4.09358       1.63517      -3.91878
03-12-2007 09:50:03.957   1.19659E+09       2.38246      0.418903     -0.511178
03-12-2007 09:50:06.962   1.19659E+09       2.24995       1.40949      -3.09655
03-12-2007 09:50:09.966   1.19659E+09     -0.600480     -0.765863     -0.457772
03-12-2007 09:50:12.971   1.19659E+09      0.805679      -2.27424     -0.428830
03-12-2007 09:50:15.976   1.19659E+09       3.68802      0.130337      -2.58247
03-12-2007 09:50:18.981   1.19659E+09       3.75232     -0.193650      -3.46988
03-12-2007 09:50:21.985   1.19659E+09       1.11297      0.156340      -4.72923
03-12-2007 09:50:24.990   1.19659E+09      0.141217       1.63183      -5.87490
03-12-2007 09:50:27.995   1.19659E+09       2.46295       1.56518      -4.45530
03-12-2007 09:50:31.000   1.19659E+09       2.20723       1.36207      -6.19651
03-12-2007 09:50:34.004   1.19659E+09       1.84343      0.110199      -5.43922
03-12-2007 09:50:37.009   1.19659E+09     -0.161089       1.23889      -5.31024
03-12-2007 09:50:40.014   1.19659E+09      -2.03423       1.78808      -6.37511
03-12-2007 09:50:43.019   1.19659E+09      -2.45101       3.13704      -6.77594
03-12-2007 09:50:46.024   1.19659E+09      -2.27112       4.61349      -6.33631
03-12-2007 09:50:49.028   1.19659E+09       9.30212       2.20674      -1.91850
03-12-2007 09:50:52.033   1.19659E+09       9.63849       2.31012      -2.26496
03-12-2007 09:50:55.038   1.19659E+09       8.54983       2.24063      -2.86847
03-12-2007 09:50:58.043   1.19659E+09       7.45389       2.76257      -1.85301
03-12-2007 09:51:01.047   1.19659E+09       6.77552       3.29438     -0.971053
03-12-2007 09:51:04.052   1.19659E+09       7.01604       4.19495      -1.14337
03-12-2007 09:51:07.057   1.19659E+09       7.53387       3.48562      -1.08833
03-12-2007 09:51:10.062   1.19659E+09       7.41161       3.11682     -0.260037
03-12-2007 09:51:13.067   1.19659E+09       6.44081       2.64100      0.365906
03-12-2007 09:51:16.071   1.19659E+09       5.88871       2.16338       1.64310
03-12-2007 09:51:19.076   1.19659E+09       7.13805       3.11685       1.40631
03-12-2007 09:51:22.081   1.19659E+09       5.52020       2.92945     -0.356090
03-12-2007 09:51:25.086   1.19659E+09       6.01802       5.08775      -1.95523
03-12-2007 09:51:28.090   1.19659E+09       5.07197       3.98057      -2.16059
03-12-2007 09:51:31.095   1.19659E+09       1.62260     -0.615956     -0.254961
03-12-2007 09:51:34.100   1.19659E+09       1.71940       1.71785      -2.36129
03-12-2007 09:51:37.105   1.19659E+09       1.67006       1.66718      -4.18316
03-12-2007 09:51:40.109   1.19659E+09       2.15110       1.54406      -3.78404
03-12-2007 09:51:43.114   1.19659E+09       3.29229       2.18103      -4.10419
03-12-2007 09:51:46.119   1.19659E+09       2.53598       2.74375      -4.29443
03-12-2007 09:51:49.124   1.19659E+09       4.04827      0.898487      -7.37068
03-12-2007 09:51:52.129   1.19659E+09       2.04715       1.25003      -4.97926
03-12-2007 09:51:55.133   1.19659E+09      0.608345     -0.988121     -0.122641
03-12-2007 09:51:58.138   1.19659E+09       1.88783      -2.86060      -2.92892
03-12-2007 09:52:01.143   1.19659E+09       7.09828      -1.05706      -5.79575
03-12-2007 09:52:04.148   1.19659E+09       8.01972      -1.91747      -8.30968
03-12-2007 09:52:07.152   1.19659E+09       4.51079      -3.69804      -5.37391
03-12-2007 09:52:10.157   1.19659E+09       5.49225     -0.955869      -4.39284
03-12-2007 09:52:13.162   1.19659E+09       2.22989     -0.413247      -1.55815
03-12-2007 09:52:16.167   1.19659E+09       4.83230     0.0677049      -3.77162
03-12-2007 09:52:19.171   1.19659E+09       2.59645     0.0933308      -3.79273
03-12-2007 09:52:22.176   1.19659E+09       4.01367       2.64143      -5.42481
03-12-2007 09:52:25.181   1.19659E+09       3.01903       2.43134      -4.26732
03-12-2007 09:52:28.186   1.19659E+09       3.70045       1.21792      -3.46617
03-12-2007 09:52:31.191   1.19659E+09       5.77494     -0.236395      -3.15719
03-12-2007 09:52:34.195   1.19659E+09       7.51827      0.985679      -2.68740
03-12-2007 09:52:37.200   1.19659E+09       2.81022      -3.27277       3.44908
03-12-2007 09:52:40.205   1.19659E+09      -3.18600      -2.39049      -1.96971
03-12-2007 09:52:43.210   1.19659E+09      -2.10518     -0.786715      -4.53870
03-12-2007 09:52:46.214   1.19659E+09      -2.28334      -3.71515      -2.04562
03-12-2007 09:52:49.219   1.19659E+09      0.953813       1.76823      -6.02394
03-12-2007 09:52:52.224   1.19659E+09     -0.410100      0.218729      -5.96466
03-12-2007 09:52:55.229   1.19659E+09      -3.71657       3.12777     -0.581520
03-12-2007 09:52:58.233   1.19659E+09      0.872954      -1.20362     -0.277052
03-12-2007 09:53:01.238   1.19659E+09       2.49023     -0.405813      -1.53780
03-12-2007 09:53:04.243   1.19659E+09       1.30780     -0.806842      -2.28368
03-12-2007 09:53:07.248   1.19659E+09      0.319511      -2.95542      -4.57418
03-12-2007 09:53:10.253   1.19659E+09      -2.86606      -5.97137      -3.76612
03-12-2007 09:53:13.257   1.19659E+09      -3.92078      -8.20591      -1.29355
03-12-2007 09:53:16.262   1.19659E+09     -0.172504      -1.11779       3.53016
03-12-2007 09:53:19.267   1.19659E+09     -0.507823       6.74958      0.466699
03-12-2007 09:53:22.272   1.19659E+09       1.48067     -0.605264      -8.59884
03-12-2007 09:53:25.276   1.19659E+09       4.35088       3.08678      -11.3366
03-12-2007 09:53:28.281   1.19659E+09       1.97240       6.66157      -5.16891
03-12-2007 09:53:31.286   1.19659E+09       2.27090       4.20127      -5.89952
03-12-2007 09:53:34.291   1.19659E+09       4.06157       2.14551      -7.98692
03-12-2007 09:53:37.296   1.19659E+09       9.39822       4.81688      -4.61671
03-12-2007 09:53:40.300   1.19659E+09       8.61913       3.63576      -8.42436
03-12-2007 09:53:43.305   1.19659E+09       7.96121       4.27797      -8.16106
03-12-2007 09:53:46.310   1.19659E+09       5.02650       3.93781      -9.28565
03-12-2007 09:53:49.315   1.19659E+09       4.39976       3.39800      -10.0683
03-12-2007 09:53:52.319   1.19659E+09       2.76198       5.32302      -11.3096
03-12-2007 09:53:55.324   1.19659E+09      -1.01023       1.30726      -4.98212
03-12-2007 09:53:58.329   1.19659E+09       1.53785      -5.19415       2.67412
03-12-2007 09:54:01.334   1.19659E+09       3.68432       1.70523      -5.24261
03-12-2007 09:54:04.338   1.19659E+09     0.0759116     -0.649553       2.05459
03-12-2007 09:54:07.343   1.19659E+09      -3.33934      -1.06525       1.44956
03-12-2007 09:54:10.348   1.19659E+09       3.45387      0.132340      -4.53357
03-12-2007 09:54:13.353   1.19659E+09       3.72016       3.88038      -5.07059
03-12-2007 09:54:16.358   1.19659E+09       7.53250       5.64966      -8.87760
03-12-2007 09:54:19.362   1.19659E+09       5.35258      -1.38842      -7.26623
03-12-2007 09:54:22.367   1.19659E+09       7.78552     -0.269614      -7.64094
03-12-2007 09:54:25.372   1.19659E+09       6.87857      -1.20959      -6.84703
03-12-2007 09:54:28.377   1.19659E+09       8.11352     -0.893747      -5.34546
03-12-2007 09:54:31.381   1.19659E+09       7.40396      -1.98698      -3.92738
03-12-2007 09:54:34.386   1.19659E+09       9.27725      0.152493      -2.52938
03-12-2007 09:54:37.391   1.19659E+09       7.18984      0.277932      -1.94591
03-12-2007 09:54:40.396   1.19659E+09      -2.25398     -0.313292      -3.13662
03-12-2007 09:54:43.400   1.19659E+09      -2.80369      -4.40757      -3.29555
03-12-2007 09:54:46.405   1.19659E+09      -1.92218      -1.95649      -3.57058
03-12-2007 09:54:49.410   1.19659E+09      -3.72601       1.30656    -0.0922358
03-12-2007 09:54:52.415   1.19659E+09      -3.75443    -0.0109562      -3.18893
03-12-2007 09:54:55.420   1.19659E+09      0.858141      -2.59593      -3.30410
03-12-2007 09:54:58.424   1.19659E+09       1.56674     -0.680012      -1.09862
03-12-2007 09:55:01.429   1.19659E+09       3.06001     -0.499561      -1.48512
03-12-2007 09:55:04.434   1.19659E+09       1.13064       2.19117      -1.77771
03-12-2007 09:55:07.439   1.19659E+09      -3.40727     -0.371560     -0.255605
03-12-2007 09:55:10.443   1.19659E+09      -4.27845    -0.0463603     -0.864901
03-12-2007 09:55:13.448   1.19659E+09      -5.78556      -2.12166    -0.0752668
03-12-2007 09:55:16.453   1.19659E+09      -6.94565      -1.71563      0.176381
03-12-2007 09:55:19.458   1.19659E+09      -6.11687      -4.95655     -0.707102
03-12-2007 09:55:22.463   1.19659E+09     -0.779972      -1.78922      0.426664
03-12-2007 09:55:25.467   1.19659E+09      -2.60135      0.631641      -6.23377
03-12-2007 09:55:28.472   1.19659E+09      -3.55323       1.84203      -7.52523
03-12-2007 09:55:31.477   1.19659E+09      -6.79581     -0.340603      -8.36965
03-12-2007 09:55:34.482   1.19659E+09      -3.44493     -0.754277      -6.90106
03-12-2007 09:55:37.486   1.19659E+09      -1.30537      0.705358      -5.67876
03-12-2007 09:55:40.491   1.19659E+09     -0.713840       1.16127      -2.96678
03-12-2007 09:55:43.496   1.19659E+09      -2.95182     -0.188349      -2.57174
03-12-2007 09:55:46.501   1.19659E+09      -1.85762      0.700113      -3.57413
03-12-2007 09:55:49.505   1.19659E+09      -1.49833      0.945395      -4.01349
03-12-2007 09:55:52.510   1.19659E+09      -3.37828      0.185412      -4.59862
03-12-2007 09:55:55.515   1.19659E+09      -1.16543      0.720768      -2.49562
03-12-2007 09:55:58.520   1.19659E+09      -2.58713      -1.52138       2.05933
03-12-2007 09:56:01.525   1.19659E+09      -3.52947       1.99291     -0.570295
03-12-2007 09:56:04.529   1.19659E+09       4.05582      -2.43486      -4.78490
03-12-2007 09:56:07.534   1.19659E+09       6.05168      -2.87921       1.16297
03-12-2007 09:56:10.539   1.19659E+09       4.47068      -1.16629       2.23678
03-12-2007 09:56:13.544   1.19659E+09       3.90961     -0.732014     0.0767623
03-12-2007 09:56:16.548   1.19659E+09       6.37667     0.0130344      -5.85218
03-12-2007 09:56:19.553   1.19659E+09       1.25608       2.49854      -5.73076
03-12-2007 09:56:22.558   1.19659E+09       2.07499      0.391836      -3.23740
03-12-2007 09:56:25.563   1.19659E+09      0.727941     -0.761012     0.0686113
03-12-2007 09:56:28.567   1.19659E+09      0.777363      -1.56218       1.27131
03-12-2007 09:56:31.572   1.19659E+09       3.76793      0.497698      -2.08273
03-12-2007 09:56:34.577   1.19659E+09      0.757384       3.85930      -2.47746
03-12-2007 09:56:37.582   1.19659E+09       2.27068     -0.658334       2.87101
03-12-2007 09:56:40.587   1.19659E+09       3.97623      -5.85302       3.52897
03-12-2007 09:56:43.591   1.19659E+09       8.40085      -4.94412      0.948930
03-12-2007 09:56:46.596   1.19659E+09      -3.52554       4.72069      -5.77351
03-12-2007 09:56:49.601   1.19659E+09     -0.561735       1.06234      -7.45652
03-12-2007 09:56:52.606   1.19659E+09     -0.479575      -1.44050      -6.34954
03-12-2007 09:56:55.610   1.19659E+09      -2.71570      -1.16072      -2.33238
03-12-2007 09:56:58.615   1.19659E+09      -3.86207       3.76404       3.18410
03-12-2007 09:57:01.620   1.19659E+09       2.17687      -4.80554      0.717232
03-12-2007 09:57:04.625   1.19659E+09       1.93397      -3.07867       1.66495
03-12-2007 09:57:07.629   1.19659E+09      -4.69418      -4.63259       4.71093
03-12-2007 09:57:10.634   1.19659E+09       3.86414      -8.22576      0.990247
03-12-2007 09:57:13.639   1.19659E+09       7.35567     -0.757117      -2.18811
03-12-2007 09:57:16.644   1.19659E+09      -1.41490       1.07911       2.37406
03-12-2007 09:57:19.649   1.19659E+09      0.726243      -2.70660       1.58653
03-12-2007 09:57:22.653   1.19659E+09       4.29063      -7.32749       3.55503
03-12-2007 09:57:25.658   1.19659E+09       2.57382      -1.76517     -0.309329
03-12-2007 09:57:28.663   1.19659E+09       2.60784      -5.46040     -0.808738
03-12-2007 09:57:31.668   1.19659E+09       5.17266      -4.20081       1.58544
03-12-2007 09:57:34.672   1.19659E+09       2.76451      -2.28114    -0.0812764
03-12-2007 09:57:37.677   1.19659E+09      0.680851       2.44052      -3.47305
03-12-2007 09:57:40.682   1.19659E+09      -2.70188       2.49935       2.91670
03-12-2007 09:57:43.687   1.19659E+09      0.568683     -0.205842       1.18301
03-12-2007 09:57:46.692   1.19659E+09       6.46064      -1.92428      0.624232
03-12-2007 09:57:49.696   1.19659E+09       6.09492       1.48994     -0.277316
03-12-2007 09:57:52.701   1.19659E+09       2.74617       2.18451     -0.543089
03-12-2007 09:57:55.706   1.19659E+09      0.267758       2.99072     -0.114347
03-12-2007 09:57:58.711   1.19659E+09       4.08232     -0.964589      -5.28766
03-12-2007 09:58:01.715   1.19659E+09       2.72297      0.461011      0.668700
03-12-2007 09:58:04.720   1.19659E+09      -5.49079       3.28117       10.3071
03-12-2007 09:58:07.725   1.19659E+09       3.28231       3.77842     -0.525261
03-12-2007 09:58:10.730   1.19659E+09      -1.30689      -7.76595      -2.56223
03-12-2007 09:58:13.734   1.19659E+09       3.15167     -0.940798      -6.27432
03-12-2007 09:58:16.739   1.19659E+09      -2.37062      0.690753      -2.39898
03-12-2007 09:58:19.744   1.19659E+09      -2.86272      0.967467      -6.20434
03-12-2007 09:58:22.749   1.19659E+09      -2.67215     -0.105123       2.76320
03-12-2007 09:58:25.754   1.19659E+09       2.31739      -5.03301       3.62007
03-12-2007 09:58:28.758   1.19659E+09       1.86271      -3.48134       1.10923
03-12-2007 09:58:31.763   1.19659E+09       1.47189      -2.64967       7.87460
03-12-2007 09:58:34.768   1.19659E+09     -0.293689      -5.37449       10.3819
03-12-2007 09:58:37.773   1.19659E+09      0.441250      -3.23402       7.18120
03-12-2007 09:58:40.777   1.19659E+09      -5.67523      0.627476       4.11139
03-12-2007 09:58:43.782   1.19659E+09      -4.54751      -2.21982       4.44670
03-12-2007 09:58:46.787   1.19659E+09      -2.64934      -2.41683       4.41388
03-12-2007 09:58:49.792   1.19659E+09      -1.17541       4.56422       1.24775
03-12-2007 09:58:52.796   1.19659E+09       2.88738       2.60240      -5.35556
03-12-2007 09:58:55.801   1.19659E+09       3.27599      0.642768      -2.67702
03-12-2007 09:58:58.806   1.19659E+09       2.09503      -1.10218      -2.58948
03-12-2007 09:59:01.811   1.19659E+09       3.18522      -1.33510      -5.72855
03-12-2007 09:59:04.816   1.19659E+09       3.98428      -1.45572      -7.89034
03-12-2007 09:59:07.820   1.19659E+09       3.57571      0.290466      -10.3821
03-12-2007 09:59:10.825   1.19659E+09       5.64301       1.44043      -5.72756
03-12-2007 09:59:13.830   1.19659E+09       7.75099       1.89557      -5.35492
03-12-2007 09:59:16.835   1.19659E+09      -2.48559     -0.355974      -8.81718
03-12-2007 09:59:19.839   1.19659E+09       1.99537       1.03912      -11.6232
03-12-2007 09:59:22.844   1.19659E+09      -2.02432       1.90829      -11.4288
03-12-2007 09:59:25.849   1.19659E+09      0.363634       1.20192      -11.2876
03-12-2007 09:59:28.854   1.19659E+09       1.20967      0.692594      -9.37454
03-12-2007 09:59:31.859   1.19659E+09     -0.188546      0.729190      -8.28792
03-12-2007 09:59:34.863   1.19659E+09      -1.22703      -1.82334      -7.96607
03-12-2007 09:59:37.868   1.19659E+09     -0.463692      0.394409      -8.38340
03-12-2007 09:59:40.873   1.19659E+09      -3.97631       3.56373      -7.49437
03-12-2007 09:59:43.878   1.19659E+09       1.42038      -5.24596     -0.384886
03-12-2007 09:59:46.882   1.19659E+09       3.17684       1.55244      -4.73514
03-12-2007 09:59:49.887   1.19659E+09      -3.19754       2.32015       2.88489
03-12-2007 09:59:52.892   1.19659E+09      0.535667       5.24347     -0.146799
03-12-2007 09:59:55.897   1.19659E+09       1.50721       7.16199      -4.68036
03-12-2007 09:59:58.901   1.19659E+09       6.14530      -1.05575      -4.46462
03-12-2007 10:00:01.906   1.19659E+09       2.26544      -3.15442      -1.72957
03-12-2007 10:00:04.911   1.19659E+09       3.11731      -5.74182     -0.763267
03-12-2007 10:00:07.916   1.19659E+09     -0.111944      -3.78184       1.75629
03-12-2007 10:00:10.921   1.19659E+09      -7.22650       2.41457       2.52251
03-12-2007 10:00:13.925   1.19659E+09     -0.283998       2.46668      0.711265
03-12-2007 10:00:16.930   1.19659E+09       1.72692       2.15191      0.663959
03-12-2007 10:00:19.935   1.19659E+09       4.20458      0.169500       2.07016
03-12-2007 10:00:22.940   1.19659E+09       4.58400       4.60919      -1.50749
03-12-2007 10:00:25.944   1.19659E+09       2.07105       2.16503      -6.09318
03-12-2007 10:00:28.949   1.19659E+09      -1.20517       1.45259      -3.82197
03-12-2007 10:00:31.954   1.19659E+09     0.0738277       1.01185     0.0815000
03-12-2007 10:00:34.959   1.19659E+09      -2.30718       2.68605      -3.91511
03-12-2007 10:00:37.963   1.19659E+09      0.700038       2.06193      -6.57967
03-12-2007 10:00:40.968   1.19659E+09       6.20124       5.91821      -7.39260
03-12-2007 10:00:43.973   1.19659E+09       3.73706       2.35342      -4.79157
03-12-2007 10:00:46.978   1.19659E+09      0.331419       1.25436      -1.55668
03-12-2007 10:00:49.983   1.19659E+09      0.102534       3.49076      -6.66779
03-12-2007 10:00:52.987   1.19659E+09      0.782941      -1.07917      -5.86792
03-12-2007 10:00:55.992   1.19659E+09      -4.14541      -3.42068      -6.07681
03-12-2007 10:00:58.997   1.19659E+09      -3.17262      -2.86782      -8.21958
03-12-2007 10:01:02.002   1.19659E+09      -1.34551      -1.90301      -7.53882
03-12-2007 10:01:05.006   1.19659E+09     -0.159491      0.299372      -3.03766
03-12-2007 10:01:08.011   1.19659E+09      -1.00437     -0.388688      -4.57100
03-12-2007 10:01:11.016   1.19659E+09      -2.35124      -4.28366      -7.84470
03-12-2007 10:01:14.021   1.19659E+09      -2.73219      -3.94238      -5.95357
03-12-2007 10:01:17.025   1.19659E+09      -4.39235      -5.80090      -6.42585
03-12-2007 10:01:20.030   1.19659E+09      -4.70765      -5.56767      -6.15047
03-12-2007 10:01:23.035   1.19659E+09      -4.96234      -5.68281      -5.03586
03-12-2007 10:01:26.040   1.19659E+09      -4.54736      -4.70413      -6.04809
03-12-2007 10:01:29.045   1.19659E+09      -3.02574      -8.01044      -3.87732
03-12-2007 10:01:32.049   1.19659E+09      -1.66188      -7.66544      -3.35103
03-12-2007 10:01:35.054   1.19659E+09     -0.784184      -6.74983      -2.60965
03-12-2007 10:01:38.059   1.19659E+09      0.949169      -2.22183      -1.52862
03-12-2007 10:01:41.064   1.19659E+09       1.83384      -2.56564      -2.44789
03-12-2007 10:01:44.068   1.19659E+09       1.23869      -6.98106      -5.46455
03-12-2007 10:01:47.073   1.19659E+09       3.00360      -7.06544      -5.98712
03-12-2007 10:01:50.078   1.19659E+09     -0.198571      -6.06235      -5.12228
03-12-2007 10:01:53.083   1.19659E+09      0.727775      -4.30349      -4.78756
03-12-2007 10:01:56.088   1.19659E+09      0.547943      -2.44489      -4.52407
03-12-2007 10:01:59.092   1.19659E+09       1.84778      -1.31821      -1.69053
03-12-2007 10:02:02.097   1.19659E+09     -0.364759     -0.409905     -0.748521
03-12-2007 10:02:05.102   1.19659E+09       3.57634      -6.14677      -6.72300
03-12-2007 10:02:08.107   1.19659E+09      0.864913      -9.79241      -7.03707
03-12-2007 10:02:11.111   1.19659E+09      0.551973      -7.27462      -7.40997
03-12-2007 10:02:14.116   1.19659E+09     -0.105574      -7.72730      -5.16619
03-12-2007 10:02:17.121   1.19659E+09      -3.90299      -3.99796      -1.54159
03-12-2007 10:02:20.126   1.19659E+09      -8.06519      -4.85139       1.24498
03-12-2007 10:02:23.130   1.19659E+09      -7.09643      -8.83189       1.58679
03-12-2007 10:02:26.135   1.19659E+09      -6.23316      -9.01005     -0.956409
03-12-2007 10:02:29.140   1.19659E+09      -6.86583      -6.05656      -4.35875
03-12-2007 10:02:32.145   1.19659E+09      -6.44590      -5.59140      -4.61457
03-12-2007 10:02:35.150   1.19659E+09      -3.43541      -9.21492      0.141608
03-12-2007 10:02:38.154   1.19659E+09      0.921672      -1.28299       1.69506
03-12-2007 10:02:41.159   1.19659E+09       5.54009       1.60599      -1.67145
03-12-2007 10:02:44.164   1.19659E+09       1.86968       4.33950      -1.50943
03-12-2007 10:02:47.169   1.19659E+09      -1.08770       1.71651       3.57016
03-12-2007 10:02:50.173   1.19659E+09      -4.51446      0.583320       6.42530
03-12-2007 10:02:53.178   1.19659E+09      -6.75089       4.71005       11.6544
03-12-2007 10:02:56.183   1.19659E+09      -4.55240       6.80160       11.5704
